time_s,x,y,z,roll_rad,pitch_rad,yaw_rad,vx_world,vy_world,vz_world,target_x,target_y,target_z,target_yaw,dist_m,yaw_err_rad,speed_ms,wind_enabled,rl_profile
3.26,1.6046,1.6059,1.8812,-0.0001,0.0,-0.0,0.0137,0.0386,0.0321,2.0,2.0,2.0,0.0,0.5708,0.0,0.0521,0,13
3.28,1.609,1.6094,1.8822,0.0012,-0.0003,0.0001,0.0276,0.0483,0.0476,2.0,2.0,2.0,0.0,0.5651,-0.0001,0.0732,0,4
3.3,1.6131,1.6128,1.8835,-0.0,-0.0014,0.0001,0.053,0.0773,0.0355,2.0,2.0,2.0,0.0,0.5596,-0.0001,0.1003,0,8
3.32,1.6172,1.6162,1.885,-0.0011,-0.001,0.0001,0.0145,0.0317,0.0282,2.0,2.0,2.0,0.0,0.5542,-0.0001,0.0449,0,6
3.34,1.621,1.6194,1.8868,-0.0011,-0.0,-0.0,0.0595,0.0797,0.0259,2.0,2.0,2.0,0.0,0.5489,0.0,0.1028,0,8
3.36,1.6247,1.6226,1.8885,-0.0007,-0.0005,-0.0002,0.0106,0.0224,-0.0014,2.0,2.0,2.0,0.0,0.5438,0.0002,0.0248,0,15
3.38,1.6282,1.6258,1.8898,-0.0009,0.0001,0.0003,0.0609,0.0643,0.029,2.0,2.0,2.0,0.0,0.5389,-0.0003,0.0932,0,9
3.4,1.6316,1.6288,1.891,-0.0006,0.0002,-0.0006,0.0812,0.1006,0.0378,2.0,2.0,2.0,0.0,0.5342,0.0006,0.1347,0,3
3.42,1.635,1.6319,1.8927,-0.0018,0.0004,-0.0004,0.0376,0.0425,0.0263,2.0,2.0,2.0,0.0,0.5294,0.0004,0.0625,0,5
3.44,1.6383,1.635,1.8946,-0.0026,0.0015,-0.0005,0.1164,0.1241,0.0352,2.0,2.0,2.0,0.0,0.5246,0.0005,0.1738,0,0
3.46,1.6415,1.6381,1.8967,-0.0028,0.0019,-0.0007,0.0433,0.0529,-0.0007,2.0,2.0,2.0,0.0,0.5197,0.0007,0.0684,0,12
3.48,1.6448,1.6413,1.8982,-0.0033,0.0025,0.0001,0.1206,0.1103,0.0392,2.0,2.0,2.0,0.0,0.515,-0.0001,0.1681,0,0
3.5,1.6482,1.6446,1.8997,-0.0034,0.0033,-0.0011,0.028,0.0552,0.0289,2.0,2.0,2.0,0.0,0.51,0.0011,0.0683,0,4
3.52,1.6516,1.6481,1.9015,-0.0047,0.0028,-0.0003,0.0168,0.0061,-0.0049,2.0,2.0,2.0,0.0,0.5049,0.0003,0.0185,0,15
3.54,1.6551,1.6516,1.9027,-0.0033,0.0032,-0.0,0.0785,0.0756,0.0323,2.0,2.0,2.0,0.0,0.4998,0.0,0.1136,0,3
3.56,1.6586,1.6553,1.9038,-0.0024,0.0031,-0.0008,0.0011,0.0117,0.0087,2.0,2.0,2.0,0.0,0.4946,0.0008,0.0146,0,15
3.58,1.6623,1.659,1.9049,-0.0033,0.0025,-0.0001,0.0555,0.0391,0.0286,2.0,2.0,2.0,0.0,0.4893,0.0001,0.0737,0,8
3.6,1.666,1.6628,1.9061,-0.0024,0.0023,-0.0009,0.0138,0.0296,0.0305,2.0,2.0,2.0,0.0,0.4838,0.0009,0.0447,0,4
3.62,1.6697,1.6666,1.9075,-0.0022,0.0028,-0.0002,0.0065,-0.0047,0.0024,2.0,2.0,2.0,0.0,0.4783,0.0002,0.0084,0,15
3.64,1.6734,1.6704,1.9085,-0.0016,0.0022,-0.0001,0.0412,0.0379,0.0288,2.0,2.0,2.0,0.0,0.4729,0.0001,0.063,0,8
3.66,1.6772,1.6742,1.9095,-0.0007,0.0012,-0.0007,0.0607,0.0673,0.0306,2.0,2.0,2.0,0.0,0.4675,0.0007,0.0957,0,3
3.68,1.6809,1.678,1.911,-0.0016,0.0013,-0.0005,0.0388,0.0349,0.0191,2.0,2.0,2.0,0.0,0.462,0.0005,0.0556,0,8
3.7,1.6846,1.6817,1.9126,-0.0023,0.0024,-0.0005,0.0615,0.0614,0.0218,2.0,2.0,2.0,0.0,0.4565,0.0005,0.0896,0,3
3.72,1.6883,1.6855,1.9141,-0.0015,0.0016,-0.0006,0.0142,0.0158,0.0088,2.0,2.0,2.0,0.0,0.4511,0.0006,0.023,0,11
3.74,1.692,1.6892,1.9155,-0.002,0.0017,-0.0003,0.0226,0.0184,0.0138,2.0,2.0,2.0,0.0,0.4456,0.0003,0.0322,0,10
3.76,1.6957,1.6929,1.9163,-0.0014,0.0007,0.0001,0.0284,0.0222,0.0263,2.0,2.0,2.0,0.0,0.4404,-0.0001,0.0446,0,9
3.78,1.6994,1.6966,1.917,-0.0009,0.0008,-0.0004,0.0001,0.0084,0.0297,2.0,2.0,2.0,0.0,0.4351,0.0004,0.0309,0,5
3.8,1.703,1.7003,1.9175,-0.0011,0.0014,0.0005,0.0191,0.0017,0.0361,2.0,2.0,2.0,0.0,0.4299,-0.0005,0.0409,0,4
3.82,1.7065,1.7039,1.9181,-0.0004,-0.0007,0.0,0.0154,0.0227,0.0248,2.0,2.0,2.0,0.0,0.4249,-0.0,0.037,0,10
3.84,1.7099,1.7074,1.919,0.0005,-0.0001,0.0003,0.0155,0.0089,0.0289,2.0,2.0,2.0,0.0,0.4199,-0.0003,0.034,0,4
3.86,1.7133,1.7108,1.92,-0.0009,0.0001,0.0001,0.021,0.0226,0.0177,2.0,2.0,2.0,0.0,0.415,-0.0001,0.0356,0,10
3.88,1.7164,1.7141,1.9211,0.0008,-0.0004,0.0002,0.0251,0.0218,0.0164,2.0,2.0,2.0,0.0,0.4103,-0.0002,0.0371,0,10
3.9,1.7195,1.7173,1.9213,0.0003,-0.0011,-0.0001,0.0628,0.0654,0.0403,2.0,2.0,2.0,0.0,0.4059,0.0001,0.0993,0,2
3.92,1.7225,1.7204,1.9217,-0.0005,-0.0002,-0.0005,0.0127,0.0156,0.0329,2.0,2.0,2.0,0.0,0.4017,0.0005,0.0386,0,5
3.94,1.7253,1.7234,1.9228,-0.0007,0.0004,-0.0003,0.0126,0.0065,0.018,2.0,2.0,2.0,0.0,0.3974,0.0003,0.0229,0,6
3.96,1.7281,1.7263,1.9242,-0.0006,-0.0004,-0.0003,0.0297,0.0269,0.0063,2.0,2.0,2.0,0.0,0.3932,0.0003,0.0406,0,12
3.98,1.7307,1.729,1.9253,0.0006,-0.0008,-0.0002,0.076,0.0725,0.0268,2.0,2.0,2.0,0.0,0.3893,0.0002,0.1084,0,1
4.0,1.7333,1.7317,1.9265,-0.0003,0.0004,-0.0006,0.038,0.0414,0.0146,2.0,2.0,2.0,0.0,0.3854,0.0006,0.0581,0,9
4.02,1.7358,1.7344,1.9278,-0.0016,0.0012,-0.0002,0.0528,0.0416,0.0145,2.0,2.0,2.0,0.0,0.3816,0.0002,0.0688,0,8
4.04,1.7382,1.737,1.9289,-0.0011,0.0001,-0.0003,0.0126,0.0106,0.0035,2.0,2.0,2.0,0.0,0.3778,0.0003,0.0169,0,15
4.06,1.7406,1.7396,1.9298,-0.0011,0.001,-0.0001,0.0619,0.0583,0.0236,2.0,2.0,2.0,0.0,0.3742,0.0001,0.0883,0,3
4.08,1.7431,1.7422,1.9307,-0.0009,0.0011,-0.0006,0.0071,0.0093,0.0143,2.0,2.0,2.0,0.0,0.3705,0.0006,0.0185,0,7
4.1,1.7455,1.7447,1.9318,-0.0014,0.0011,-0.0002,0.0826,0.0742,0.0246,2.0,2.0,2.0,0.0,0.3669,0.0002,0.1137,0,0
4.12,1.7478,1.7473,1.9331,-0.0013,0.0014,-0.0007,0.0169,0.018,0.0006,2.0,2.0,2.0,0.0,0.3632,0.0007,0.0247,0,14
4.14,1.7502,1.7498,1.9342,-0.0017,0.0016,-0.0,0.0366,0.0248,0.0119,2.0,2.0,2.0,0.0,0.3596,0.0,0.0458,0,10
4.16,1.7527,1.7524,1.9348,-0.0015,0.0007,-0.0003,0.0231,0.0229,0.016,2.0,2.0,2.0,0.0,0.356,0.0003,0.0362,0,11
4.18,1.7551,1.755,1.9353,-0.0011,0.0022,0.0,0.0211,0.0133,0.0252,2.0,2.0,2.0,0.0,0.3524,-0.0,0.0355,0,5
4.2,1.7575,1.7575,1.9356,-0.0015,0.0014,0.0001,0.0228,0.019,0.0221,2.0,2.0,2.0,0.0,0.3489,-0.0001,0.037,0,13
4.22,1.7599,1.76,1.9356,0.0002,0.0009,0.0006,0.0618,0.0555,0.035,2.0,2.0,2.0,0.0,0.3455,-0.0006,0.0901,0,2
4.24,1.7624,1.7625,1.9361,-0.0007,0.0016,-0.0001,0.0164,0.0253,0.0278,2.0,2.0,2.0,0.0,0.342,0.0001,0.041,0,4
4.26,1.7649,1.765,1.9371,-0.0021,0.0018,0.0002,0.0222,0.0173,0.0171,2.0,2.0,2.0,0.0,0.3384,-0.0002,0.033,0,4
4.28,1.7673,1.7674,1.9378,-0.0012,0.0005,-0.0005,0.0522,0.0592,0.0233,2.0,2.0,2.0,0.0,0.3348,0.0005,0.0823,0,2
4.3,1.7698,1.7698,1.9385,-0.0004,0.0006,-0.0003,0.0188,0.018,0.013,2.0,2.0,2.0,0.0,0.3313,0.0003,0.0291,0,13
4.32,1.7722,1.7722,1.9394,-0.0013,0.002,-0.0003,0.0124,0.0143,0.0165,2.0,2.0,2.0,0.0,0.3278,0.0003,0.0251,0,5
4.34,1.7746,1.7745,1.9401,-0.0009,0.0019,-0.0002,0.0187,0.0191,0.0125,2.0,2.0,2.0,0.0,0.3243,0.0002,0.0295,0,11
4.36,1.7771,1.7768,1.9408,-0.0001,0.0003,-0.0002,0.0618,0.0649,0.027,2.0,2.0,2.0,0.0,0.3209,0.0002,0.0936,0,0
4.38,1.7795,1.7792,1.9417,-0.001,0.0012,-0.0005,0.0441,0.0493,0.016,2.0,2.0,2.0,0.0,0.3175,0.0005,0.0681,0,3
4.4,1.782,1.7814,1.9429,-0.0022,0.0024,-0.0002,0.0057,0.0065,-0.0001,2.0,2.0,2.0,0.0,0.3139,0.0002,0.0086,0,15
4.42,1.7845,1.7837,1.9437,-0.0014,0.0017,-0.0002,0.0031,0.0074,0.0126,2.0,2.0,2.0,0.0,0.3105,0.0002,0.015,0,6
4.44,1.7869,1.786,1.9445,0.0,0.0012,0.0002,0.0576,0.059,0.0219,2.0,2.0,2.0,0.0,0.307,-0.0002,0.0853,0,0
4.46,1.7894,1.7883,1.9456,-0.0006,0.0013,-0.0003,0.0005,0.0095,0.0002,2.0,2.0,2.0,0.0,0.3036,0.0003,0.0095,0,15
4.48,1.7919,1.7905,1.9465,-0.0016,0.0014,0.0003,0.0042,0.0052,0.0035,2.0,2.0,2.0,0.0,0.3001,-0.0003,0.0075,0,15
4.5,1.7944,1.7927,1.9471,-0.0012,0.0006,0.0003,0.0471,0.054,0.0222,2.0,2.0,2.0,0.0,0.2968,-0.0003,0.0751,0,1
4.52,1.7969,1.7948,1.9479,-0.0006,0.0008,-0.0001,0.036,0.0458,0.0149,2.0,2.0,2.0,0.0,0.2934,0.0001,0.0601,0,3
4.54,1.7993,1.797,1.9483,-0.0014,0.0021,0.0009,0.0455,0.0437,0.022,2.0,2.0,2.0,0.0,0.2901,-0.0009,0.0668,0,2
4.56,1.8018,1.7992,1.9484,-0.0018,0.0009,0.0001,0.0429,0.0598,0.0329,2.0,2.0,2.0,0.0,0.2868,-0.0001,0.0806,0,0
4.58,1.8043,1.8014,1.9486,-0.0013,0.0018,0.0005,-0.0055,-0.0029,0.0176,2.0,2.0,2.0,0.0,0.2835,-0.0005,0.0187,0,7
4.6,1.8069,1.8037,1.9491,-0.0016,0.0023,0.0003,-0.0004,0.0113,0.0195,2.0,2.0,2.0,0.0,0.28,-0.0003,0.0226,0,4
4.62,1.8094,1.806,1.9496,-0.0004,0.0012,0.0004,0.0142,0.0221,0.0176,2.0,2.0,2.0,0.0,0.2765,-0.0004,0.0317,0,8
4.64,1.812,1.8084,1.9498,-0.0013,0.0,0.0009,-0.0058,-0.0031,0.02,2.0,2.0,2.0,0.0,0.2731,-0.0009,0.0211,0,6
4.66,1.8146,1.8107,1.95,-0.0015,0.001,0.0003,-0.0064,0.004,0.0156,2.0,2.0,2.0,0.0,0.2697,-0.0003,0.0173,0,15
4.68,1.8171,1.813,1.9503,0.0002,0.0001,0.0004,0.0075,0.0117,0.0178,2.0,2.0,2.0,0.0,0.2663,-0.0004,0.0226,0,10
4.7,1.8195,1.8153,1.9504,-0.0006,-0.0011,0.0006,0.0042,0.0073,0.0229,2.0,2.0,2.0,0.0,0.263,-0.0006,0.0244,0,13
4.72,1.8218,1.8175,1.9507,-0.0013,-0.0001,0.0,0.0096,0.019,0.0212,2.0,2.0,2.0,0.0,0.2598,-0.0,0.0301,0,9
4.74,1.824,1.8198,1.951,0.0004,-0.0005,0.0006,0.0037,-0.0009,0.0197,2.0,2.0,2.0,0.0,0.2566,-0.0006,0.0201,0,5
4.76,1.8261,1.8219,1.9513,-0.0009,-0.001,0.0002,-0.0015,0.0012,0.0161,2.0,2.0,2.0,0.0,0.2536,-0.0002,0.0162,0,6
4.78,1.828,1.824,1.9513,-0.0001,-0.0003,-0.0002,0.0042,0.0049,0.0204,2.0,2.0,2.0,0.0,0.2508,0.0002,0.0213,0,15
4.8,1.8298,1.826,1.9513,0.0007,-0.0016,-0.0001,0.0235,0.0184,0.0246,2.0,2.0,2.0,0.0,0.2482,0.0001,0.0387,0,9
4.82,1.8316,1.828,1.9513,0.0001,-0.0015,0.0003,0.0469,0.0406,0.0292,2.0,2.0,2.0,0.0,0.2456,-0.0003,0.0686,0,1
4.84,1.8332,1.8299,1.9517,0.0,-0.0001,-0.0002,0.0206,0.0197,0.0177,2.0,2.0,2.0,0.0,0.2431,0.0002,0.0336,0,12
4.86,1.8348,1.8317,1.9525,-0.0006,0.0005,0.0001,0.0071,-0.0001,0.0079,2.0,2.0,2.0,0.0,0.2406,-0.0001,0.0106,0,7
4.88,1.8363,1.8335,1.9533,-0.0002,-0.0,-0.0001,0.0169,0.0128,0.0057,2.0,2.0,2.0,0.0,0.2382,0.0001,0.022,0,14
4.9,1.8377,1.8352,1.9535,0.0006,-0.0008,0.0006,0.0312,0.0174,0.0225,2.0,2.0,2.0,0.0,0.236,-0.0006,0.0422,0,12
4.92,1.8391,1.8369,1.9533,-0.0003,-0.0006,0.0003,0.0081,0.0043,0.0211,2.0,2.0,2.0,0.0,0.2339,-0.0003,0.023,0,7
4.94,1.8404,1.8385,1.9529,-0.0001,0.0011,0.0009,0.0179,0.0049,0.0266,2.0,2.0,2.0,0.0,0.2319,-0.0009,0.0324,0,6
4.96,1.8417,1.8401,1.9527,0.0004,-0.0007,0.0004,0.0186,0.0166,0.0261,2.0,2.0,2.0,0.0,0.23,-0.0004,0.0361,0,14
4.98,1.8429,1.8416,1.9529,0.0009,0.0,0.0006,0.0312,0.0228,0.022,2.0,2.0,2.0,0.0,0.228,-0.0006,0.0444,0,12
5.0,1.8442,1.8431,1.9533,-0.0003,0.0,0.0006,0.0371,0.0313,0.0196,2.0,2.0,2.0,0.0,0.226,-0.0006,0.0523,0,8
5.02,1.8455,1.8445,1.9537,-0.0002,0.0006,0.0006,0.0293,0.0241,0.0174,2.0,2.0,2.0,0.0,0.2241,-0.0006,0.0417,0,12
5.04,1.8467,1.846,1.9543,-0.001,0.0013,0.0003,0.0352,0.0326,0.0153,2.0,2.0,2.0,0.0,0.2221,-0.0003,0.0503,0,8
5.06,1.848,1.8474,1.9548,-0.0004,0.0007,0.0006,0.0297,0.0222,0.0134,2.0,2.0,2.0,0.0,0.2201,-0.0006,0.0394,0,12
5.08,1.8492,1.8489,1.955,-0.0018,0.001,0.0007,0.0354,0.0288,0.0225,2.0,2.0,2.0,0.0,0.2182,-0.0007,0.0509,0,8
5.1,1.8506,1.8504,1.9553,-0.0008,0.0012,0.0001,0.0234,0.0241,0.0179,2.0,2.0,2.0,0.0,0.2162,-0.0001,0.038,0,12
5.12,1.8519,1.8519,1.9559,-0.0011,0.0023,0.0004,0.0326,0.0252,0.0145,2.0,2.0,2.0,0.0,0.2141,-0.0004,0.0437,0,8
5.14,1.8533,1.8534,1.9565,-0.0014,0.0007,0.0002,0.0151,0.0134,0.0132,2.0,2.0,2.0,0.0,0.2119,-0.0002,0.0241,0,4
5.16,1.8548,1.855,1.9568,-0.0012,0.0022,0.0006,0.005,-0.0003,0.0129,2.0,2.0,2.0,0.0,0.2097,-0.0006,0.0139,0,7
5.18,1.8563,1.8565,1.9565,-0.0014,0.0014,0.0009,0.0033,-0.0001,0.0215,2.0,2.0,2.0,0.0,0.2077,-0.0009,0.0218,0,7
5.2,1.8578,1.8581,1.9566,-0.0002,0.0008,0.0006,0.0226,0.0238,0.0233,2.0,2.0,2.0,0.0,0.2056,-0.0006,0.0403,0,8
5.22,1.8593,1.8596,1.9573,-0.0001,0.0005,0.0003,0.0213,0.0232,0.0115,2.0,2.0,2.0,0.0,0.2033,-0.0003,0.0335,0,8
5.24,1.8608,1.8611,1.958,-0.0009,0.001,0.0,0.0116,0.0132,0.0085,2.0,2.0,2.0,0.0,0.201,-0.0,0.0195,0,11
5.26,1.8623,1.8626,1.9585,-0.001,0.0009,-0.0001,0.0067,0.0073,0.012,2.0,2.0,2.0,0.0,0.1989,0.0001,0.0155,0,5
5.28,1.8638,1.8641,1.9592,-0.0007,0.0005,-0.0003,0.0098,0.0116,0.0112,2.0,2.0,2.0,0.0,0.1967,0.0003,0.0189,0,4
5.3,1.8652,1.8655,1.9599,0.0003,-0.0001,-0.0004,0.014,0.0144,0.008,2.0,2.0,2.0,0.0,0.1946,0.0004,0.0216,0,13
5.32,1.8667,1.867,1.9604,-0.0002,0.0001,-0.0004,0.0214,0.022,0.0132,2.0,2.0,2.0,0.0,0.1925,0.0004,0.0334,0,8
5.34,1.8681,1.8684,1.961,-0.0004,0.0005,-0.0006,0.0172,0.0187,0.0107,2.0,2.0,2.0,0.0,0.1903,0.0006,0.0275,0,9
