time_s,x,y,z,roll_rad,pitch_rad,yaw_rad,vx_cmd,vy_cmd,vz_cmd,target_x,target_y,target_z,target_yaw,dist_m,yaw_err_rad,speed_ms,wind_enabled,rl_profile
0.32,0.2206,0.2203,1.4158,-0.0815,0.0815,-0.0028,0.6,0.6,0.1011,2.0,2.0,2.0,0.0,2.5835,0.0028,0.8545,0,6
0.34,0.2614,0.261,1.4427,-0.0781,0.0781,-0.0009,0.7,0.7,0.1608,2.0,2.0,2.0,0.0,2.5214,0.0009,1.0029,0,5
0.36,0.3056,0.3051,1.4647,-0.0766,0.0768,-0.0024,0.4621,0.5,0.076,2.0,2.0,2.0,0.0,2.4556,0.0024,0.6851,0,7
0.38,0.353,0.3525,1.4818,-0.0736,0.0713,0.0005,0.4815,0.3834,0.105,2.0,2.0,2.0,0.0,2.3866,-0.0005,0.6244,0,7
0.4,0.4031,0.4026,1.4949,-0.0649,0.0637,-0.0002,0.8,0.8,0.2807,2.0,2.0,2.0,0.0,2.3145,0.0002,1.1657,0,4
0.42,0.4557,0.4553,1.5078,-0.064,0.0645,-0.0012,0.7691,0.8,0.272,2.0,2.0,2.0,0.0,2.239,0.0012,1.1426,0,4
0.44,0.5109,0.5105,1.5228,-0.0643,0.0651,-0.0005,0.5759,0.5544,0.198,2.0,2.0,2.0,0.0,2.1596,0.0005,0.8235,0,5
0.46,0.5682,0.568,1.5377,-0.0603,0.0606,0.0008,1.156,1.1339,0.3413,2.0,2.0,2.0,0.0,2.0771,-0.0008,1.6548,0,2
0.48,0.6276,0.6274,1.554,-0.0617,0.0622,-0.0015,0.2907,0.3315,0.1233,2.0,2.0,2.0,0.0,1.9916,0.0015,0.4578,0,6
0.5,0.6889,0.6887,1.5704,-0.0554,0.0537,0.0014,0.8947,0.8785,0.2616,2.0,2.0,2.0,0.0,1.9034,-0.0014,1.2809,0,3
0.52,0.7515,0.7515,1.5861,-0.0561,0.0555,-0.0016,1.1958,1.2057,0.3766,2.0,2.0,2.0,0.0,1.8135,0.0016,1.7394,0,0
0.54,0.8157,0.8158,1.6045,-0.0568,0.057,-0.0013,1.001,1.0044,0.3035,2.0,2.0,2.0,0.0,1.7209,0.0013,1.4501,0,1
0.56,0.8813,0.8816,1.6246,-0.0587,0.0583,0.0,0.0153,0.0151,0.0186,2.0,2.0,2.0,0.0,1.6258,-0.0,0.0284,0,7
0.58,0.9482,0.9487,1.6424,-0.0477,0.0477,0.0012,0.1898,0.1875,0.0989,2.0,2.0,2.0,0.0,1.5295,-0.0012,0.2846,0,5
0.6,1.0156,1.0162,1.6564,-0.0411,0.0413,-0.0001,-0.12,-0.12,-0.0466,2.0,2.0,2.0,0.0,1.4335,0.0001,0.176,0,11
0.62,1.0831,1.0839,1.6652,-0.0354,0.0356,0.001,-0.25,-0.25,0.0219,2.0,2.0,2.0,0.0,1.3387,-0.001,0.3542,0,8
0.64,1.1502,1.1512,1.6711,-0.028,0.0281,0.0007,-0.12,-0.12,0.0375,2.0,2.0,2.0,0.0,1.2453,-0.0007,0.1738,0,11
0.66,1.2166,1.2177,1.6762,-0.0208,0.021,0.0007,-0.15,-0.15,0.0541,2.0,2.0,2.0,0.0,1.1535,-0.0007,0.2189,0,10
0.68,1.282,1.2832,1.6811,-0.015,0.0153,0.0009,-0.2047,-0.2061,0.1065,2.0,2.0,2.0,0.0,1.0635,-0.0009,0.3094,0,7
0.7,1.3459,1.3471,1.6874,-0.0086,0.009,0.001,-0.1,-0.1,-0.0104,2.0,2.0,2.0,0.0,0.9756,-0.001,0.1418,0,12
0.72,1.4079,1.4093,1.6929,-0.0019,0.0023,0.0023,-0.04,-0.04,-0.0206,2.0,2.0,2.0,0.0,0.891,-0.0023,0.0602,0,15
0.74,1.4678,1.4692,1.6959,0.0038,-0.0034,0.0015,-0.2,-0.2,0.0833,2.0,2.0,2.0,0.0,0.8108,-0.0015,0.2949,0,9
0.76,1.5252,1.5266,1.6998,0.0091,-0.0087,0.0017,-0.15,-0.15,0.0606,2.0,2.0,2.0,0.0,0.7346,-0.0017,0.2206,0,10
0.78,1.5799,1.5813,1.7046,0.0154,-0.015,0.0014,0.1883,0.1878,0.2717,2.0,2.0,2.0,0.0,0.6626,-0.0014,0.3802,0,1
0.8,1.6315,1.6329,1.7114,0.0181,-0.0174,-0.0003,0.1434,0.1496,0.2546,2.0,2.0,2.0,0.0,0.5949,0.0003,0.3283,0,1
0.82,1.68,1.6812,1.7219,0.0198,-0.0197,0.0006,-0.3053,-0.3118,0.046,2.0,2.0,2.0,0.0,0.5304,-0.0006,0.4388,0,7
0.84,1.7253,1.7264,1.7319,0.0263,-0.0261,0.0,-0.2214,-0.2175,0.1265,2.0,2.0,2.0,0.0,0.4714,-0.0,0.3351,0,4
0.86,1.7672,1.7683,1.7406,0.0318,-0.0313,-0.0009,-0.15,-0.15,-0.013,2.0,2.0,2.0,0.0,0.4186,0.0009,0.2125,0,10
0.88,1.8056,1.8065,1.7475,0.0369,-0.0365,0.0009,-0.15,-0.15,0.006,2.0,2.0,2.0,0.0,0.3728,-0.0009,0.2122,0,10
0.9,1.8402,1.841,1.752,0.0412,-0.0408,-0.0008,-0.2616,-0.2544,0.078,2.0,2.0,2.0,0.0,0.3351,0.0008,0.3732,0,7
0.92,1.8709,1.8714,1.7569,0.0468,-0.0464,-0.0002,-0.04,-0.04,-0.0193,2.0,2.0,2.0,0.0,0.3038,0.0002,0.0598,0,15
0.94,1.8974,1.8978,1.7607,0.047,-0.0469,0.0007,-0.0293,-0.0298,0.1961,2.0,2.0,2.0,0.0,0.2797,-0.0007,0.2005,0,2
0.96,1.9198,1.92,1.7647,0.0473,-0.047,-0.0014,-0.0409,-0.038,0.1682,2.0,2.0,2.0,0.0,0.2611,0.0014,0.1772,0,3
0.98,1.9381,1.9381,1.7711,0.0458,-0.0459,0.0002,-0.25,-0.25,0.0125,2.0,2.0,2.0,0.0,0.245,-0.0002,0.3538,0,8
1.0,1.9527,1.9525,1.7772,0.0481,-0.0482,0.0005,-0.12,-0.12,0.0053,2.0,2.0,2.0,0.0,0.2327,-0.0005,0.1698,0,11
1.02,1.9636,1.9632,1.7813,0.0484,-0.0484,0.0001,-0.12,-0.12,0.0256,2.0,2.0,2.0,0.0,0.2248,-0.0001,0.1716,0,11
1.04,1.971,1.9704,1.7843,0.0483,-0.0482,-0.0003,-0.0108,-0.0091,0.1576,2.0,2.0,2.0,0.0,0.2197,0.0003,0.1582,0,3
1.06,1.9748,1.9741,1.7885,0.0455,-0.0455,-0.0014,0.0057,0.0078,0.1693,2.0,2.0,2.0,0.0,0.2146,0.0014,0.1696,0,2
1.08,1.9754,1.9745,1.7952,0.0425,-0.0425,-0.0007,0.0242,0.026,0.1709,2.0,2.0,2.0,0.0,0.2078,0.0007,0.1746,0,1
1.1,1.9731,1.972,1.804,0.0391,-0.0391,-0.0009,0.0359,0.0378,0.1133,2.0,2.0,2.0,0.0,0.1999,0.0009,0.1247,0,3
1.12,1.9682,1.967,1.8125,0.0353,-0.0356,0.0009,0.0729,0.0742,0.0576,2.0,2.0,2.0,0.0,0.193,-0.0009,0.1189,0,5
1.14,1.9613,1.9599,1.8192,0.031,-0.0314,0.0014,0.08,0.08,-0.0587,2.0,2.0,2.0,0.0,0.1892,-0.0014,0.1275,0,13
1.16,1.9526,1.951,1.8228,0.0271,-0.0274,0.0025,0.1,0.1,0.0078,2.0,2.0,2.0,0.0,0.1899,-0.0025,0.1416,0,12
1.18,1.9424,1.9408,1.8244,0.0228,-0.023,0.0007,0.06,0.06,0.039,2.0,2.0,2.0,0.0,0.194,-0.0007,0.0934,0,14
1.2,1.9311,1.9294,1.826,0.0188,-0.019,0.0011,0.12,0.12,0.04,2.0,2.0,2.0,0.0,0.2,-0.0011,0.1744,0,11
1.22,1.9189,1.9171,1.828,0.0157,-0.0158,0.0006,0.1584,0.161,0.1792,2.0,2.0,2.0,0.0,0.2074,-0.0006,0.2883,0,0
1.24,1.906,1.9041,1.8327,0.0138,-0.0134,0.0002,0.1584,0.161,0.1272,2.0,2.0,2.0,0.0,0.2145,-0.0002,0.2592,0,2
1.26,1.8927,1.8907,1.839,0.0091,-0.0088,0.0017,0.12,0.12,-0.0154,2.0,2.0,2.0,0.0,0.2222,-0.0017,0.1704,0,11
1.28,1.8793,1.8772,1.8439,0.004,-0.004,0.002,0.04,0.04,-0.0345,2.0,2.0,2.0,0.0,0.2324,-0.002,0.0663,0,15
1.3,1.866,1.8639,1.8463,0.0022,-0.0022,0.0017,0.2003,0.2027,0.1263,2.0,2.0,2.0,0.0,0.2451,-0.0017,0.3117,0,2
1.32,1.8531,1.8508,1.8488,-0.0011,0.001,0.0001,0.1957,0.2004,0.1087,2.0,2.0,2.0,0.0,0.2582,-0.0001,0.3004,0,3
1.34,1.8408,1.8384,1.8521,-0.0045,0.0056,0.0012,0.06,0.06,-0.001,2.0,2.0,2.0,0.0,0.2708,-0.0012,0.0849,0,14
1.36,1.8292,1.8267,1.8546,-0.0073,0.0075,0.0018,0.2454,0.2455,0.0758,2.0,2.0,2.0,0.0,0.2835,-0.0018,0.3553,0,5
1.38,1.8185,1.8159,1.8571,-0.0107,0.0105,0.0,0.2151,0.2211,0.102,2.0,2.0,2.0,0.0,0.2954,-0.0,0.3249,0,3
1.4,1.8089,1.8062,1.8605,-0.0128,0.0153,0.0008,0.2398,0.2415,0.1082,2.0,2.0,2.0,0.0,0.3058,-0.0008,0.3571,0,2
1.42,1.8007,1.7977,1.8652,-0.0154,0.0177,-0.0001,0.2098,0.2181,0.0392,2.0,2.0,2.0,0.0,0.3143,0.0001,0.3051,0,6
1.44,1.794,1.7906,1.8694,-0.0195,0.02,0.0016,0.1,0.1,-0.0193,2.0,2.0,2.0,0.0,0.3215,-0.0016,0.1427,0,12
1.46,1.7887,1.7849,1.8712,-0.0202,0.0204,0.0018,0.2329,0.2389,0.0825,2.0,2.0,2.0,0.0,0.3278,-0.0018,0.3437,0,4
1.48,1.785,1.7808,1.8729,-0.0216,0.0216,-0.0001,0.2159,0.2315,0.0825,2.0,2.0,2.0,0.0,0.3323,0.0001,0.3271,0,4
1.5,1.7829,1.7783,1.8758,-0.0238,0.0242,0.0007,0.08,0.08,0.0065,2.0,2.0,2.0,0.0,0.3342,-0.0007,0.1133,0,13
1.52,1.7824,1.7775,1.878,-0.0238,0.0229,0.0015,0.06,0.06,0.0162,2.0,2.0,2.0,0.0,0.3343,-0.0015,0.0864,0,14
1.54,1.7833,1.7782,1.8794,-0.0228,0.0217,0.0005,0.2542,0.2634,0.1258,2.0,2.0,2.0,0.0,0.3327,-0.0005,0.3871,0,0
1.56,1.7858,1.7805,1.8822,-0.0239,0.0226,-0.0005,0.0406,0.0552,0.0145,2.0,2.0,2.0,0.0,0.3286,0.0005,0.07,0,9
1.58,1.7897,1.7843,1.8853,-0.0232,0.0212,0.0014,0.0814,0.0764,0.0281,2.0,2.0,2.0,0.0,0.3224,-0.0014,0.1151,0,7
1.6,1.7948,1.7895,1.8877,-0.0216,0.02,-0.0001,0.0784,0.088,0.0441,2.0,2.0,2.0,0.0,0.3147,0.0001,0.1258,0,6
1.62,1.8012,1.796,1.8896,-0.02,0.0196,0.0006,-0.0894,-0.0994,0.0244,2.0,2.0,2.0,0.0,0.3055,-0.0006,0.1359,0,12
1.64,1.8086,1.8036,1.8913,-0.0173,0.0167,0.0003,-0.056,-0.0566,0.0201,2.0,2.0,2.0,0.0,0.295,-0.0003,0.0821,0,11
1.66,1.8169,1.8122,1.8928,-0.014,0.013,0.0003,-0.06,-0.06,0.027,2.0,2.0,2.0,0.0,0.2834,-0.0003,0.0891,0,14
1.68,1.8257,1.8213,1.894,-0.0116,0.0107,-0.0004,0.0236,0.0257,0.049,2.0,2.0,2.0,0.0,0.2712,0.0004,0.0602,0,6
1.7,1.835,1.831,1.8957,-0.0095,0.0088,-0.0004,0.1186,0.121,0.0857,2.0,2.0,2.0,0.0,0.2583,0.0004,0.1899,0,2
1.72,1.8445,1.8409,1.8985,-0.0093,0.0087,-0.001,-0.102,-0.1047,0.005,2.0,2.0,2.0,0.0,0.2445,0.001,0.1463,0,11
1.74,1.8543,1.8512,1.901,-0.0065,0.0062,0.0008,-0.1168,-0.1344,0.0115,2.0,2.0,2.0,0.0,0.2306,-0.0008,0.1784,0,9
1.76,1.8642,1.8615,1.9024,-0.003,0.0036,-0.0005,-0.06,-0.06,0.0248,2.0,2.0,2.0,0.0,0.2171,0.0005,0.0884,0,14
1.78,1.8739,1.8716,1.9038,-0.0002,0.0003,-0.0001,-0.06,-0.06,0.0269,2.0,2.0,2.0,0.0,0.2041,0.0001,0.089,0,14
1.8,1.8833,1.8814,1.9055,0.0011,-0.0015,-0.0003,-0.1,-0.1,0.0254,2.0,2.0,2.0,0.0,0.1913,0.0003,0.1437,0,12
1.82,1.8923,1.8908,1.9073,0.003,-0.0031,-0.0003,0.0519,0.0514,0.0651,2.0,2.0,2.0,0.0,0.1792,0.0003,0.0978,0,3
1.84,1.9008,1.8996,1.9097,0.004,-0.0038,-0.0009,-0.12,-0.1244,0.0102,2.0,2.0,2.0,0.0,0.1675,0.0009,0.1731,0,8
1.86,1.9087,1.9079,1.9115,0.0062,-0.0057,0.0009,-0.0179,-0.0245,0.0353,2.0,2.0,2.0,0.0,0.157,-0.0009,0.0465,0,6
1.88,1.916,1.9155,1.9129,0.0072,-0.0065,-0.0007,-0.0279,-0.0279,0.029,2.0,2.0,2.0,0.0,0.1476,0.0007,0.049,0,7
1.9,1.9225,1.9223,1.9142,0.0077,-0.0064,0.0004,0.0452,0.043,0.0704,2.0,2.0,2.0,0.0,0.1393,-0.0004,0.0941,0,2
1.92,1.9284,1.9284,1.9163,0.0077,-0.0072,-0.0009,-0.013,-0.0135,0.0307,2.0,2.0,2.0,0.0,0.1314,0.0009,0.036,0,6
1.94,1.9335,1.9338,1.9184,0.007,-0.0073,0.0006,-0.08,-0.08,0.0088,2.0,2.0,2.0,0.0,0.1243,-0.0006,0.1135,0,13
1.96,1.938,1.9385,1.9199,0.0081,-0.0083,-0.0,0.0076,0.0058,0.0487,2.0,2.0,2.0,0.0,0.1185,0.0,0.0497,0,4
1.98,1.9418,1.9425,1.9216,0.0089,-0.0087,-0.0004,-0.0715,-0.0765,0.0195,2.0,2.0,2.0,0.0,0.1133,0.0004,0.1064,0,12
2.0,1.9448,1.9457,1.9234,0.0091,-0.0088,0.0002,-0.0291,-0.0347,0.0126,2.0,2.0,2.0,0.0,0.1089,-0.0002,0.047,0,9
2.02,1.9472,1.9482,1.9247,0.0097,-0.0094,-0.0002,-0.018,-0.0211,0.0173,2.0,2.0,2.0,0.0,0.1055,0.0002,0.0327,0,9
2.04,1.9488,1.9501,1.9258,0.0098,-0.0092,0.0,0.0428,0.0406,0.0615,2.0,2.0,2.0,0.0,0.1031,-0.0,0.0853,0,2
2.06,1.9499,1.9513,1.9274,0.0083,-0.0079,-0.0008,0.0497,0.0479,0.0642,2.0,2.0,2.0,0.0,0.1007,0.0008,0.0942,0,1
2.08,1.9504,1.9519,1.9301,0.0072,-0.0069,-0.0004,0.0188,0.015,-0.0028,2.0,2.0,2.0,0.0,0.0983,0.0004,0.0243,0,8
2.1,1.9504,1.952,1.932,0.0061,-0.0055,0.0008,0.0241,0.0198,0.0067,2.0,2.0,2.0,0.0,0.0969,-0.0008,0.0319,0,10
2.12,1.95,1.9517,1.9329,0.0062,-0.0056,-0.0003,0.0288,0.0293,0.0181,2.0,2.0,2.0,0.0,0.0966,0.0003,0.0449,0,10
2.14,1.9494,1.951,1.9332,0.006,-0.0041,0.0007,0.0452,0.0429,0.0409,2.0,2.0,2.0,0.0,0.0971,-0.0007,0.0745,0,5
2.16,1.9485,1.9501,1.9338,0.004,-0.0034,-0.0003,0.0472,0.0476,0.0386,2.0,2.0,2.0,0.0,0.0976,0.0003,0.0773,0,5
2.18,1.9474,1.9489,1.9346,0.0028,-0.0027,0.0004,0.0483,0.0476,0.0207,2.0,2.0,2.0,0.0,0.0983,-0.0004,0.0709,0,9
2.2,1.9462,1.9476,1.9349,0.0021,-0.002,-0.0003,0.0465,0.0473,0.0337,2.0,2.0,2.0,0.0,0.0994,0.0003,0.0744,0,6
2.22,1.9449,1.9462,1.9354,0.001,0.0001,-0.0,0.0669,0.066,0.0619,2.0,2.0,2.0,0.0,0.1005,0.0,0.1125,0,1
2.24,1.9437,1.9448,1.937,0.0002,0.0003,-0.0007,0.0621,0.0623,0.0486,2.0,2.0,2.0,0.0,0.1009,0.0007,0.1005,0,2
2.26,1.9426,1.9435,1.9393,-0.0016,0.0015,-0.0001,0.0691,0.0687,0.0493,2.0,2.0,2.0,0.0,0.1009,0.0001,0.1092,0,1
2.28,1.9415,1.9423,1.9419,-0.002,0.0016,-0.0005,0.0634,0.0638,0.0392,2.0,2.0,2.0,0.0,0.1006,0.0005,0.0981,0,2
2.3,1.9407,1.9413,1.9447,-0.0033,0.0032,-0.0001,0.0579,0.0578,0.0307,2.0,2.0,2.0,0.0,0.1001,0.0001,0.0874,0,3
2.32,1.94,1.9405,1.9472,-0.004,0.0038,-0.0003,0.0456,0.0468,0.0099,2.0,2.0,2.0,0.0,0.0996,0.0003,0.0661,0,6
2.34,1.9395,1.9399,1.9491,-0.0043,0.0037,0.0002,0.0358,0.0361,-0.0,2.0,2.0,2.0,0.0,0.0993,-0.0002,0.0508,0,10
2.36,1.9393,1.9397,1.9502,-0.0047,0.0037,-0.0,0.0313,0.0321,0.0092,2.0,2.0,2.0,0.0,0.099,0.0,0.0457,0,10
2.38,1.9393,1.9397,1.951,-0.0045,0.004,-0.0002,0.0516,0.0514,0.031,2.0,2.0,2.0,0.0,0.0986,0.0002,0.0791,0,4
2.4,1.9395,1.94,1.952,-0.0041,0.0036,-0.0005,0.0186,0.0183,0.0201,2.0,2.0,2.0,0.0,0.0978,0.0005,0.033,0,15
2.42,1.94,1.9406,1.9533,-0.0048,0.0043,-0.0003,0.0177,0.0148,0.0181,2.0,2.0,2.0,0.0,0.0965,0.0003,0.0293,0,13
2.44,1.9408,1.9414,1.9539,-0.0047,0.0041,-0.0005,0.0115,0.0105,0.0134,2.0,2.0,2.0,0.0,0.0952,0.0005,0.0205,0,11
2.46,1.9417,1.9425,1.954,-0.0037,0.0039,-0.0002,0.005,0.0018,0.036,2.0,2.0,2.0,0.0,0.0939,0.0002,0.0364,0,15
2.48,1.9429,1.9437,1.9546,-0.0037,0.0032,-0.0007,0.0254,0.0244,0.0207,2.0,2.0,2.0,0.0,0.0921,0.0007,0.0408,0,6
2.5,1.9442,1.9452,1.9555,-0.0031,0.0025,-0.0002,-0.0035,-0.0089,0.0239,2.0,2.0,2.0,0.0,0.09,0.0002,0.0257,0,13
2.52,1.9457,1.9468,1.9566,-0.0032,0.0031,-0.0006,-0.0009,-0.0034,0.0076,2.0,2.0,2.0,0.0,0.0875,0.0006,0.0083,0,10
2.54,1.9473,1.9486,1.9572,-0.0014,0.0026,0.0004,-0.0026,-0.008,0.0135,2.0,2.0,2.0,0.0,0.0852,-0.0004,0.016,0,10
2.56,1.949,1.9504,1.9571,-0.0021,0.002,-0.0004,-0.0065,-0.0078,0.0198,2.0,2.0,2.0,0.0,0.0831,0.0004,0.0222,0,11
2.58,1.9507,1.9523,1.9564,-0.0016,0.0022,0.0006,-0.0064,-0.0109,0.0269,2.0,2.0,2.0,0.0,0.0813,-0.0006,0.0297,0,11
2.6,1.9525,1.9543,1.9559,-0.0015,0.0011,0.0002,-0.0189,-0.0209,0.0389,2.0,2.0,2.0,0.0,0.0793,-0.0002,0.048,0,15
2.62,1.9543,1.9562,1.9561,-0.0006,0.001,0.0001,-0.0114,-0.0142,0.0163,2.0,2.0,2.0,0.0,0.077,-0.0001,0.0244,0,10
2.64,1.9561,1.958,1.9566,0.001,0.0002,0.0006,-0.0258,-0.0293,0.0247,2.0,2.0,2.0,0.0,0.0746,-0.0006,0.0462,0,12
2.66,1.9579,1.9598,1.9572,0.0008,0.0006,-0.0,-0.0244,-0.0232,0.0193,2.0,2.0,2.0,0.0,0.0722,0.0,0.0388,0,13
2.68,1.9596,1.9614,1.9577,0.0022,-0.0005,0.0007,0.0174,0.0159,0.028,2.0,2.0,2.0,0.0,0.07,-0.0007,0.0366,0,4
2.7,1.9612,1.963,1.9584,0.0017,-0.0009,-0.0001,-0.0224,-0.0179,0.019,2.0,2.0,2.0,0.0,0.0679,0.0001,0.0344,0,13
2.72,1.9628,1.9643,1.9593,0.0009,-0.0007,0.0003,-0.0094,-0.0073,0.0065,2.0,2.0,2.0,0.0,0.0657,-0.0003,0.0136,0,11
2.74,1.9642,1.9655,1.9596,0.0022,-0.0016,0.0007,-0.0091,-0.0053,0.0155,2.0,2.0,2.0,0.0,0.064,-0.0007,0.0188,0,9
2.76,1.9656,1.9665,1.9599,0.003,-0.0013,0.0003,-0.0076,-0.001,0.0178,2.0,2.0,2.0,0.0,0.0626,-0.0003,0.0194,0,8
2.78,1.9668,1.9674,1.96,0.0029,-0.0013,0.0002,-0.0056,0.0004,0.0145,2.0,2.0,2.0,0.0,0.0614,-0.0002,0.0156,0,11
2.8,1.9679,1.9681,1.9597,0.0022,-0.0018,-0.0006,-0.0105,0.0014,0.0389,2.0,2.0,2.0,0.0,0.0606,0.0006,0.0404,0,13
2.82,1.9689,1.9686,1.9597,0.0025,-0.0002,0.0004,-0.0009,0.0076,0.0218,2.0,2.0,2.0,0.0,0.0598,-0.0004,0.0232,0,8
2.84,1.9698,1.9689,1.9599,0.0022,-0.0016,0.0004,0.0075,0.0139,0.017,2.0,2.0,2.0,0.0,0.0591,-0.0004,0.0232,0,7
2.86,1.9706,1.9691,1.9599,0.0017,-0.0018,0.0004,0.0,0.0129,0.0191,2.0,2.0,2.0,0.0,0.0585,-0.0004,0.023,0,9
2.88,1.9713,1.9691,1.9599,0.0012,-0.0003,0.0006,-0.0002,0.0126,0.0293,2.0,2.0,2.0,0.0,0.0582,-0.0006,0.0319,0,15
2.9,1.9719,1.9691,1.9604,0.001,-0.0012,0.0004,0.0016,0.0179,0.0197,2.0,2.0,2.0,0.0,0.0575,-0.0004,0.0267,0,13
2.92,1.9724,1.9691,1.9611,0.0014,-0.0015,0.001,0.0072,0.0188,0.0122,2.0,2.0,2.0,0.0,0.0569,-0.001,0.0235,0,8
2.94,1.9728,1.969,1.9611,0.0002,-0.0018,0.0008,0.0058,0.0216,0.0325,2.0,2.0,2.0,0.0,0.0567,-0.0008,0.0394,0,12
2.96,1.9732,1.9689,1.9616,0.0001,-0.0004,0.0009,0.0093,0.0199,0.0136,2.0,2.0,2.0,0.0,0.0562,-0.0009,0.0258,0,8
2.98,1.9735,1.9688,1.962,-0.0001,-0.0016,0.0,0.0167,0.0248,0.0221,2.0,2.0,2.0,0.0,0.0559,-0.0,0.0371,0,5
3.0,1.9737,1.9687,1.9622,-0.0004,-0.0016,0.0002,0.0175,0.0243,0.023,2.0,2.0,2.0,0.0,0.0557,-0.0002,0.0377,0,5
3.02,1.9739,1.9686,1.9629,-0.0012,-0.0004,0.0001,0.0177,0.0238,0.0191,2.0,2.0,2.0,0.0,0.0552,-0.0001,0.0353,0,5
3.04,1.974,1.9687,1.9639,-0.0014,0.0001,0.0001,0.018,0.0231,0.0154,2.0,2.0,2.0,0.0,0.0544,-0.0001,0.0331,0,5
3.06,1.9742,1.9688,1.9651,-0.0015,-0.0001,0.0001,0.018,0.0222,0.0134,2.0,2.0,2.0,0.0,0.0534,-0.0001,0.0316,0,5
3.08,1.9743,1.969,1.9664,-0.0016,0.0001,0.0001,0.018,0.0212,0.0122,2.0,2.0,2.0,0.0,0.0524,-0.0001,0.0304,0,5
3.1,1.9744,1.9693,1.9677,-0.0018,0.0003,0.0001,0.0178,0.0201,0.0113,2.0,2.0,2.0,0.0,0.0514,-0.0001,0.0292,0,5
3.12,1.9746,1.9697,1.969,-0.0018,0.0005,0.0,0.0175,0.0189,0.0108,2.0,2.0,2.0,0.0,0.0503,-0.0,0.0279,0,5
3.14,1.9748,1.9702,1.9702,-0.0019,0.0006,-0.0,0.0172,0.0176,0.0104,2.0,2.0,2.0,0.0,0.0492,0.0,0.0267,0,5
3.16,1.975,1.9707,1.9713,-0.0019,0.0007,-0.0001,0.0167,0.0163,0.0102,2.0,2.0,2.0,0.0,0.048,0.0001,0.0255,0,5
3.18,1.9752,1.9714,1.9723,-0.0019,0.0008,-0.0001,0.0162,0.0149,0.0101,2.0,2.0,2.0,0.0,0.0469,0.0001,0.0242,0,5
3.2,1.9755,1.9721,1.9733,-0.0018,0.0009,-0.0002,0.0156,0.0135,0.01,2.0,2.0,2.0,0.0,0.0457,0.0002,0.0229,0,5
3.22,1.9758,1.9729,1.9742,-0.0017,0.0009,-0.0003,0.015,0.0122,0.0099,2.0,2.0,2.0,0.0,0.0445,0.0003,0.0217,0,5
3.24,1.9761,1.9738,1.9751,-0.0016,0.0009,-0.0003,0.0143,0.0108,0.0097,2.0,2.0,2.0,0.0,0.0433,0.0003,0.0204,0,5
